5,08 Sienna Van,van ,09/29/08 17:20 PM (PDT),5,5,5,5,5,5,5,5," I have purchased my Sienna for about 8 months.  It's a great van.  It has a lot of power and is very comfortable to drive.  It is roomy and its built quality is excellent.  I get about 21 to 23.8 mpg for mixed driving.  On freeway driving, I get about 25 to 26 mpg.","Powerful engine, quiet, fuel economy, roomy, comfortable ride, standard safety features.",stereo systems can be improved.
4.5,Great Van light on features,Bob ,09/23/08 15:36 PM (PDT),5,5,1,5,5,5,5,5," I recently purchased the 2008 Sienna Limited. I traded in my 2001 Honda Odyssey after 2 transmissions! So I wanted to try Toyota and I love it. It is like riding in a luxury car, smooth ride, quiet engine, leather, wood trim, 360 watt stereo and plenty of room. It's new, but I'm only averaging 16 MPG on the highway, so hopefully it will break in and get better. One complaint that I have is when you pay over $33k for a limited you expect a DVD and navigation system, Honda gives you that for the same price as the Toyota! However I drove the new Honda and it was sluggish, and would never trust that brand again. I guess a good engine is better then a good DVD and navigation system!","Luxurious interior, smooth powerful engine, lots of cool gadgets, smooth ride, lots of space, great stereo.","Gas mileage is a problem, when you get the limited you should get the DVD and navigation system for free!"
5,2nd Sienna,mark ,09/21/08 16:45 PM (PDT),5,5,5,5,5,5,5,5," This is my second XLE and it just keeps getting better!  The larger engine and higher HP does make a difference.  Even the fuel consumption is better.  Rides like a high end large full size car. Handling is very much unlike a mini van.  The leather seats in the Honda were plusher looking, but in general the Sienna is a great family car.  My daughter has an '06 that she totally loves.  Toyota, you did it again.  4 stars.","Engine, more power.  Power doors, nicer interior than LE.  Ride and mpg.",Plusher looking leather seats and perhaps a little better material on the side panels.
4.875,Best auto ,lynda ,09/21/08 12:42 PM (PDT),5,5,4,5,5,5,5,5, Driving a Toyota Sienna is like owning a Lexus.  The seats are made for real people.  The pick up is ok I wish it had a little more power. I do hwy and rural driving.  I would buy another one.  ,I like the radio and cd systems they have very good sound.,The only thing I would request is a choice of engine sizes. A little more power at the start.
4.75,A great value for such a luxurious ride,Khoa ,09/18/08 14:38 PM (PDT),5,5,4,5,5,4,5,5," I've had my 08 LE 8-passenger for 1.5 months now. I'm almost done with the first 1K mile break-in (currently ~ 900 miles) and so far the experience is great. The van drives like a luxurious car, so roomy and comfortable that my toddler keeps asking to get on the van. We got our LE with option 1. We have driven over the mountain (from SJ to Santa Cruz, CA) a few times and the van has enough power to climb up with ease. On the highway, we were surprised that it's so smooth and quiet. Combining hwy and city driving, we have averaged ~ 22 mpg over 900-mile.","Trip computer, power, value, luxurious ride",Refresh the exterior from year to year. All models from 04-09 have almost the same exact look.
4.875,Excellent,nathan ,09/07/2008,,,5,5,5,5,,5,5,4,5,"I have compared all three major vans like odyssey, quest and sienna. No doubt Sienna tops among all three. With 8 passenger is really worth and the same thing in odyssey even kids can't sit it that middle seat (that much small).  It's just a week I started driving this but still few negative points like you can't make the 2nd row as bench seat by removing the middle seat and no power option for opening trunk in LE models.  If Toyota comes up with more option for LEs then no other minivan can come closer to this including odyssey.","Smooth ride, lots of space (wide), power sliding doors, etc","Backup sensor with camera option for LEs, easily removable 2nd row seats."
4.75,love the sienna..,inseattle ,09/04/2008,,,5,5,5,5,,5,5,3,5,"So far, it's worth every penny. Handles and rides great for such a big car. Very comfortable on every type of surface. Love the power of the engine. ",Power and comfort. So much room for everything. Handles better than expected.,"Wish the gas mileage is better, but that's the sacrifice of an awd. Wish they had figured a way to add a spare tire on the awd model without losing the storage space."
4.625,Very nice,DG ,09/03/2008,,,5,5,5,5,,4,5,4,4,"Love the ride of this product.  Upgraded stereo system is outstanding.  Very comfortable seating for 7 and plenty of storage behind 3rd seats without folding down.  0% financing was huge.  Lots of thought put into functionality like hooks for grocery bags, storage compartments, cup holders, separate climate controls for rear seating.  Lots of 110 outlets, sunshades, etc.  Only drawback is steering is very soft.  When passing I have to remember to give a little extra room because there's a lot of play.  Also not XM or Sirius ready.  It's capable but you have to purchase a $550 aftermarket kit.  Then the antenna wire shows in the back on the outside.  Engine loud when passing on highway.","Navigation, bluetooth, stereo system, soft ride, storage, power sliding doors and liftgate, power fold 3rd row seats.","Make it XM or Sirius ready, not capable.  Improve steering.  Honda flat out beats Toyota on this aspect."
4.75,Pleasantly surprised,PDJ ,08/29/2008,,,5,5,4,5,,5,5,5,4,"Went back to a minivan after 2003 Chevy EXT Trailblazer. Was waiting for Traverse but was getting killed on repairs. Wife and mechanic talked me into Sienna and I love it. Saved 10-15K and have more room, storage. Has better acceleration than the SUV with much better mileage. Smooth as silk ride. Still, got Toyota for perceived reliability and was driving on hgwy in first week when plastic trim piece on C pillar came loose and had to pull over in breakdown lane to push back in. So far it has stayed. The only other negative is towing which is non existent since it didn't come with factory.",power passenger sliding door-wish we got dual ones!,Have dealer installed towing package as an option.
5,Very Good Minivan,skynet ,08/25/2008,,,5,5,5,5,,5,5,5,5,"This is our first purchase of a minivan and we love it so far. We like the pickup, quiet acceleration and very smooth ride. These are the main reasons we chose this van over the Odyssey. Sienna is built very well, powerful engine, nice exterior styling, very good interiors, power tailgate.","Smooth acceleration, quite cabin, interiors and exterior styling.","Sun glass holder is in awkward position, conversation mirror is too small, get some cool exterior colors."
4.375,The family van,JY ,08/16/2008,,,5,4,5,5,,4,5,5,2,"We've had our van for one month and are generally happy with it.  It has a lot of space, and provides a quiet comfortable ride for all passengers. It is not a driver's van as the steering feels disconnected and the brakes feel soft.  However the engine is a powerful and quiet marvel.  On a 2000 mile road trip we found the engine powerfully moves the van along and got nearly 26 mpg running mountainous roads and AC most of the way, even before the engine was fully broken in.","Comfortably seats up to 8 adults. Front and center position for infants. Powerful yet efficient engine. Dual power sliding doors, trip computer, DVD player",Better steering and brake feel. Covered underfloor storage.  Make 8 passenger model available with XLE trim and leather seats.
4.75,"The ""gotta have"" minivan",NewToyotaFan ,08/16/2008,,,5,5,5,5,,5,5,3,5,"With a growing family and need for the convenience and security of AWD/4WD we chose the Toyota Sienna.  Just a few years ago I laughed at my friends who had growing families and went out and bought minivans.  I take it all back.  The Limited AWD Sienna is more like a Lexus that seats 7 comfortably than a minivan.  This is a great vehicle and I highly recommend it over the competition based on the AWD option and ""more luxurious"" interior.  If you're spending >$38k it should be nice!","AWD, GPS navigation, rear DVD, comfy 2nd row Captains chairs, power sliding doors and power tailgate, JBL stereo, laser cruise control. Bluetooth and a clean, classy interior.","Gas mileage. I wasn't looking for an improvement over the 4WD SUV I traded in but a few extra MPG would have been nice.  Heated 2nd row seats, dual rear DVDs and powered 12V outlets when the vehicle is off would be nice.  Hybrid?"
5,A Huge Step Up,Bob Wingate ,08/07/2008,,,5,5,5,5,,5,5,5,5,"We owned a Volvo Wagon as our ""family"" car until we purchased this van.  For 2 years we were not really interested in a minivan.  What a big mistake.  This car is amazing in every detail.  I am tall, and had not been in the back until a trip from Charlotte to Miami.  The ride in the second row is outstanding in every way.  The van drives like a very nice full size car and handles well with great fuel economy.  We are sorry we waited so long.  ",The DVD player with wireless headphones.  The comfort and the way the car handles.,none
5,Sienna Really Is Number One!,Gail ,07/21/2008,,,5,5,5,5,,5,5,5,5,"We live deep in the countryside and our routes have harsh paved roads, so we eliminated the Honda Odyssey because of its pronounced road noise.  The Sienna absorbs the rough pavement and really does feel like we are driving a Lexus. The ride is luxurious without feeling like we are floating down the road.  Gas mileage is 27-28 mpg consistently when driving 55-70 mph.  The steering feels precise and it has a tight turning radius. The engine is quiet and has strong acceleration when needed.  The interior has versatile configurations, depending on the cargo, whether it is groceries, grand kids, dogs, handicapped relatives, or all of the above!  The LE plus some extra options is a great value!",Dual sliding doors with power windows. Rear-view and outside auto dimming/signal mirrors.  Sienna factory rubber mats.  Telescoping and tilt steering wheel. Electronic trip computer. Dash lighting.  Refined V-6 engine.  Alloy wheels. Multiple airbags and safety features.  Daytime running lights.,Auto headlights and the XLE removable center console on the LE.  AWD without run-flat tires.  Power passenger seat option.
4.875,Very happy with our purchase,BKNY ,07/18/2008,,,5,5,5,5,,5,5,4,5,"Enjoying this van even more than we expected.  Just completed road trip halfway across USA (2700mi round trip) with our infant and preschooler and the van was quieter and more comfortable than many of the hotels we stayed in.  Very smooth, versatile, comfortable and dependable, avg'd 25+mpg loaded down with AC full on - even over the mountains & back.  Drives great, power is there when needed.  Highly recommended for families with small children & all the associated stuff.  Smart layout, fold- down front console is simply brilliant.  No more diving for the pacifier.  Can't say enough about how impressed I am with this van.  Feels & drives like a Lexus made for baby seats & strollers.  ","Feels sturdy and well built in and out.  Rear cargo space goes nearly to the ground.  Quiet ride.  Traction, ABS, full airbag curtains standard even on our base model. Built-in baby mirror. Seems designed by someone who heard us complaining about our last car. Drop a drink, probably hit a cupholder.","City mpg poor, no surprise there (16- 17), but still best in its class. Please, Toyota, release the Japanese-hybrid version in US!  What are you waiting for?!?!?! The hybrid for around town is the only thing lacking. "
4.375,nice minivan,bameeri ,07/14/2008,,,5,4,4,5,,4,5,4,4,"This is my first minivan, my previous car was a 2001 Lexus gs300.  i am very pleased with this van, comfortable, quiet, great ride, even quieter and tighter than the gs300, but that is to be expected.  The engine is not as silky as the gs300 which personally is probably the best 6 cyl engine in the world.","room, quite ride, solid, safety",make the engine more silky.
5,LE Sienna van,chris ,07/07/2008,,,5,5,5,5,,5,5,5,5,"Me and family just took 1000 mile trip,  enjoyed having plenty of room. The van rides very comfortable and has plenty of power.  We really felt very safe traveling in it. ","Enjoyed electric front driver seat with lumbar adjustments.  All the storage, cup holders. Back seats that fold down into floor.",none 
5,Great Car,Frank ,06/18/2008,,,5,5,5,5,,5,5,5,5,"I had a Town & Country and traded it in, it did not compare with the Sienna. I can't tell you how happy I am with the Sienna. The Sienna is nothing but class and a good looking car.  I wish I had gotten it sooner.",The looks are a favorite and long with the leather and dash lights in the blue color.,Lower price would be nice but it's worth the money it cost because it is a great car.
4.75,Toyota Won My Wife Over,mars_25 ,06/11/2008,,,5,5,5,5,,4,5,4,5,"The Sienna is the best ""bang for your buck"" vehicle on the planet.  Versatility, quality and comfort are unmatched.  Many of the features on our Sienna exceeded our expectations.  In fact my wife went from cringing at the thought of driving a minivan to becoming a big fan.  That alone is no small accomplishment... in fact it's more like an automotive miracle!","Good power, smooth ride, comfortable seats, huge cargo area and loads of well integrated useful gadgets (radar cruise control is a real hoot!).",Make second row seats easier to remove.  Send more regular navigation disk updates (which has info for more large towns!).
4.75,Great Sienna experience!,corey garcia ,06/06/2008,,,5,5,5,5,,5,5,4,4,"This is our second Sienna and we love it.  It drives great, and is smooth and quiet.  We love the dual power sliding doors.","Dual sliding doors, fold flat rear seats, Good power, good mpg, rear windows that go down, 14 cupholders, nice dash design.",Auto headlights on the LE... it's only on the xle.
5,The minivan to buy,hmac ,06/02/2008,,,5,5,5,5,,5,5,5,5,"I test drove both the Odyssey and the Sienna and went with the Sienna at the end. The ride is more comfortable and quiet... you dont want to hear that wind noise and feel more bumps while driving do you? Performance is good, it has a lot of power in it, fuel consump. is about 24-28 hwy/18-22 city. Interior looks are great and roomy though there seems to be some cheap looking plastics inside. Handsome look from outside, not so square and bulky.","Everything from wood trim on dash and front doors, iPod connection, homelink, trip computer, leather and power seats, power doors and tailgate, 17"" wheels.","Mini storage under flooring for kids stuffs, wheel locks and mud guards should come standards."
4.75,"One step forward, two steps back",jb ,05/19/2008,,,5,5,5,5,,4,5,5,4,"We just traded our 06 Sienna ltd. for a new 08. Features are identical. Great design, drives like a dream and fuel economy is very reasonable for the size. BUT, Toyota put a new engine in the Sienna in 2007. I guess it does get 1 mpg better and has better horsepower. But, the noise and vibration from the new engine is a major disappointment. The last one had such a smooth power plant; this one is not of the quality of the 2006. If you are in the market, you might be more satisfied withe the previous generation Sienna. We have had the Chryslers and the Honda. Toyota nailed the design and utility of the minivan in the Sienna. ","Bluetooth operation, interior design, good economy.","Smooth out the engine again, please!"
5,Great van!,Steve ,05/13/2008,,,5,5,5,5,,5,5,5,5,"We got ours about 6 weeks ago, and are very pleased.  We replaced a 2001 Mazda MPV, which I thought was a ""perfect"" size.  I was a little worried the Sienna was going to be too big, but it's really nice having the extra space, and it still fits in our garage (just barely).  It's very smooth, quiet, and powerful, and even the CE version that they make for cheapskates like me had all the features we wanted.  The sliding doors operate easily, and the ""tumble forward"" middle row seats give easy access to the 3rd row.","Powerful, comfortable, quiet, well built.","Could use a few more storage cubbies inside -- the space under the center tray is not particularly usable, and there's no place to store a set of jumper cables."
5,Best!,Will ,04/14/2008,,,5,5,5,5,,5,5,5,5,"This is the best van on the market today hands down. It has a powerful engine that gets good gas mileage, about 21-22 mpg mixed city and highway driving with up to 26 mpg on the highway.  The JBL system is amazing. The dvd player is great and it shows clear. The navigation system is great with a nice review camera.  The power folding 3rd row is wonderful.  The seats and ride are extremely comfortable.","Engine, sound system, seat comfort, gas mileage, features, and quality.",Pricing.
5,Best Van for Grandparents,Dan Trevors ,04/04/2008,,,5,5,5,5,,5,5,5,5,"I was in the market for a crossover, but found all of them to be too small for the kids and grandkids so we opted for the best minivan on the planet. I have back problems and the cloth seats on the LE are very comfortable.  Much better than the leather. Mileage is about as promised.  Power is very responsive.  I would not go so far as to say it is fun to drive, but the safety systems put my mind at ease.  We have two couples that we travel with and they love the room in the second and third seats.  Enough cup holders for two armies.  ",We (and the grandkids) love the power side doors.  Best toy is the link to plug an ipod into the radio.  In three days I uploaded my oldies CDs to a new ipod nano.  Great feature Toyota and Apple.,Toyota should have a power rear hatch and auto on headlights on all models.  Cloth seats should be available on their top of the line model.
3.5,Avoid all wheel drive,cdrake ,04/02/2008,,,4,4,4,3,,3,4,3,3,"Avoid all wheel drive;  here's why; the run flat tires.  These tires will only last you about 10-20k miles.  They are very costly (2 replaced last week cost me 600).  They also are not easily replaced by tire dealerships.  So, let's say you are on a vacation, the light comes on, you have 50 miles to drive before the tire shreds, and no available place to fix the tire within 100 miles. Get the picture?  The AWD additional mechanisms take up the room in which the spare tire would be located, so run flats were the solution.  This van also averages only 17 miles per gallon. In summary, well built, poor gas mileage, and costly, hard to replace, and quick to wear out, tires, even with 3k rotations.",comfort,awd tire problem.
4.75,My 3 month update on 08 sienna,krispykreme ,03/27/2008,,,5,5,5,5,,5,5,5,3,"This is my 3rd sienna.  Replacing the 70k miles 04 in december.  The new V6 is more powerful yet does not consume much more gas than 04 (20 vs 21.3).  The navi is improved over the 04.  The ride is just smooth.  We also have a 07 odyssey, which ride much rougher and gets a lot worse gas mileage.  Sienna handling is loose and brake are soft.  However, the interior design is much better than Odyssey.  We like the captain seat on the Sienna over the captains on the Odyssey.  However, I really wished that Sienna offers 8 pax model for limited.  One thing we also liked was that Sienna is a lot more roomier than Odyssey especially the 3rd row.  Overal Sienna is just a superior van. Also love HID.",Engine and transmission works well togther.  Backup camera is much higher quality than Honda's.  Placement of door switch on the overhead console as well as b-pillar.  Bluetooth.  Seats are comfortable.  Smooth ride and better body motion control over rought roads.  Quiet. HID.,Stock tires are horrible.  No grip and loud.  Stock brakes are also weak. Weak stereo.  
5,Sienna should be called Lexus,Arav Shivakumar ,03/15/2008,,,5,5,5,5,,5,5,5,5,"Cannot believe minivan rides could be this comfortable.  When we started to look for minivans we checked out Honda Odyssey and Nissan Quest.  Very soon we decided it's going to be either Sienna or Odyssey.  Quest was out of choice.  Sienna's comfort and ride satisfaction was way higher than Odyssey and we instantly liked it.   Sienna seems to use Electronic Brake Distribution, which makes the brakes feel lighter but efficient.  Very minimal steering action is required for turns.  All you need is a pinky finger to drive this excellent minivan.  Arctic Frost Pearl color looks great even at the nighttime! ",Really smooth ride.  Even the brakes are smooth and absolutely no outside noise at all.,"All the XLE packages - Extra Value Package 1, 2, 3, 4 seems expensive and little to offer whereas with Honda Odyssey, it's really simple but we still liked Toyota Sienna features better :-)"
5,The Best,Mona ,02/26/2008,,,5,5,5,5,,5,5,5,5,"We took a look at 3 minivans, the Chrysler Town & Country Touring, Honda Odyssey EX-L RES, and Toyota Sienna XLE with extra value package 4.  The Sienna has the best ride of all three and handles well. The engine just blows the others away. I wasn't looking for power to win stoplight races but I got it, but I wanted the power for passing or emergency maneuvers requiring power.  The quality of the Toyota was the best.  I average 21.3 mpg in my Sienna.  Toyota Sienna is the best van on the market. ","Ride, DVD player, JBL sound system, engine, build quality and gas mileage.","Make JBL standard again, and offer more colors."
4.875,Mom of 3 loves her new minivan,Mom of 3 ,02/21/2008,,,5,5,5,5,,5,5,4,5,"Sienna or Odyssey? It's like 6 of one, half a dozen of the other. The two are both excellent, safe minivans, and if you have to have a minivan, either one will serve you well. I traded in a 2002 Chrysler Town & Country for the '08 Sienna because it felt more refined, and was more attractive inside and out than the Odyssey. The Odyssey has a tighter wheel and firmer ride--some call it more sporty. The Sienna's steering is looser, so you may not feel as if you have as much control, but you do. The Sienna's ride is incredibly smooth, and the turning radius is tight (for a minivan). There is hardly any road noise, and in my Limited there are more features than I know what to do with.","Power rear liftgate, light-touch power sliding doors, DVD, in-dash 6-CD changer, dynamic laser cruise control, high-intensity discharge headlamps, power-folding 3rd row seats, daytime running lights, moonroof, Bluetooth, power folding side mirrors, auto on/off headlamps, front & rear parking assist","Make the Sienna a hybrid! Also, improve MPG, offer ""front-and-center"" second-row seat as option in Limited, make 2nd and 3rd row sunshades removable so little kids don't play with them and break them, redesign speedometer and tachometer so there are fewer tick marks -- dashboard is too cluttered."
4.375,Best Looking Minivan,8driver ,02/15/08 15:25 PM (PST),5,4,4,4,3,5,5,5," We chose the Sienna over the Honda on price. We could get most the options on the Sienna that we wanted. It seemed with the Honda that it was all or nothing and not too many options. We like the people/cargo volume you get for the price. The van has a surprisingly tight turning radius, good for parking. I wish the power tailgate was an optional item. I would rather have that powered than the 2 side doors. The interior is pretty cheap looking and basically not pretty inside. The ergonomics of the stereo stink!  The engine is kind of rough sounding at times if you listen for it and the transmission can be a little jerky in certain situations. The ride could better. Overall we're happy.",Power. Hwy mileage. Storage compartments. 3rd-row stowing seats. Turning radius.,Interior trim. City mileage (hybrid?). More options. Second row seats recline in a very uncomfortable way. Stereo ergonomics.
4.875,Great Van and Smart Move,Rich ,02/07/08 11:52 AM (PST),5,5,5,5,5,4,5,5," Traded in a gas hog, this van's great, loaded all the grand kids and went christmas light looking.  Ride is smooth, handles great. Middle seats are tough to get out and put back in. Lots of room.",The room and the smooth ride.,Middle seats.
4.75,Granny pleased,Judge ,01/28/08 09:48 AM (PST),5,4,5,4,5,5,5,5, The 8 Passenger sold my wife   It can haul all of our grand kids and the mid seat that positions foreward is great for the 14 mo old to be accessed while driving and hold car seat.  It has been getting over 24 mpg on the road.  Fits in the garage better also.  ,The little mid seat for Mallory.  Gas mileage is good for van.  The other four kids like the electric back doors.,I can't but wonder why a car today would not be built with out installing auto headlights or option offer. My GMC pick up has this.  I would like a hot plug when the van is turned off to charge my phone. It would be good to have a plug in the Mid seat area also. 
4.875,Great Van  - BAD NAVIGATION,Great van - Bad  Nav ,01/19/08 13:51 PM (PST),5,5,4,5,5,5,5,5," This is a great van!  The quality is great...Toyota.  The layout is comfortable.  The only negative about the van is the GPS navigation system.  Many secondary roads are not on the map.  You cannot use the controls while the vehicle is moving.  Toyota says it is because of safety, however if you have a passenger along, you can't find a hotel or a place to eat. A real pain.  Don't get the GPS, buy an after market model that works on the move. The Toyota GPS is not user friendly and has a poor map (that you pay a fee to update).  I have a hand held Garmin that is far superior. Again, great van that I really love just don't waste your money on the poor navigation system.",Quality and design.  We are a Town and Country convert.,Change the navigation system!!
4.625,1st Sienna - Previous T&C Owner,1stSienna ,12/14/07 11:03 AM (PST),5,5,3,4,5,5,5,5," Overall pretty satisfied. Plenty of power. Very tight turning radius makes it easy to park. JBL surround sound system works great with DVD player. Wireless head phones sound good and are comfortable. Mileage around town only 16-17 but engine not yet broken in. Hopefully will improve. Ride is comfortable and quite but a bit on the ""soft"" side, would prefer tighter more responsive suspension. Power sliding doors have to be turned either on or off, and if on, manual operation is not possible. ","Engine power, DVD Entertainment System, 17"" Alloy wheels, overall fit and finish, internal passenger and luggage room, AC outlets","Eliminate the requirement to go back to dealer to change the way certain features work - locking, power features, security, etc., why isn't there a description of how to change the oil in the user's manual? Too much emphasis on going back to the dealer for everything."
5,"Big, Comfortable Van, dont call it mini.",banerz ,12/14/2007,,,5,5,5,5,,5,5,5,5,"We purchased this VAN (its no mini) to upgrade from my '04 Corolla (loved it) as expecting family to grow soon. It is huge!! Very comfy for passengers, but very vague for the driver! Rolls during cornering with soft tuned suspension and soft brakes. Interior is very quiet. Great for cargo haul - has shopping hooks for grocery. Folding console in first row gives driver mobility inside the van.  Gas mileage is 20-22 in town; Toyota's great build quality, but wish was slightly smaller and more engaging. Need to adjust to its gas guzzling habit during pick up. Toyota give a Hybrid option to help its pickup without compromising mileage.","Low noise & build quality, fold 2/3 row seats, radio with 6 CD changer, mp3 aux plug, overhead display w/homelink & compass (many mileage related stats), in-wheel radio controls.","Tune it for more engaging, less-floaty feel. Right time for introducing mild hybrid option. More 'anchored' space inside so things don't move around during turns."
5,Great van,RR ,11/16/2007,,,5,5,5,5,,5,5,5,5,"Great van with lots of power.  Other minivans that I've driven (Dodge, Kia) struggled going up hills or at high speeds.  The Sienna handles beautifully.  The power doors are a very inexpensive option on the LE and are great.  If you are looking for an 8 passenger minivan, Sienna is the best option. Most other minivans don't offer 8 seats.  The Honda Odyssey does, but it has a very weird half-size 8th seat.  ",All around solid design.,None.
4.875,My 2nd Sienna - Great but nav is awful,New England Family ,11/10/2007,,,4,5,5,5,,5,5,5,5,"This is my second Sienna (the first was a 2004 and was great).  We bought this with the package #4 (rear DVD, navigation, leather) and like the comfort a lot.  What is clear at this point though is that our $799 Garmin 760 add-on for our other car is MUCH better for navigation.  On a recent trip from between New England and DC, the Toyota system kept trying to take us off the obvious main interstates onto other interstates and side highways and some local roads - even with interstates allowed in the options - it did this again and again and has left us VERY disappointed in what is supposed to be a high end feature.  The van itself is wonderful - best for comfort / quiet / ride.","I love the design - I think it's the prettiest minivan going.  It's so quite (which is great with kids), handles well, very smooth - all good features for a van that's going to haul you and yours on family trips everywhere.","As noted, the navigation system is terrible.  Toyota should scrap whatever they're using and go with Navteq.  It's almost a crime that they're charging for this unit as an up-market option given that it performs so badly.  Individual air flow control on each rear vent would be nice."
4.875,"So Far, GREAT!",KYFamilyMan ,11/09/2007,,,5,5,5,5,,5,5,5,4,"We purchased this to replace a 10 year old Windstar.  This was a HUGE improvement!  Standard things are upgrades for us.  The little things make this a special vehicle, like the grocery bag hooks, the fold away back seats, and the speed sensitive radio with 6 disc CD changer.  No major road trips, yet, but looking forward to one soon.  This van handles like a car, but has all the comforts of a van.  Cornering is unreal.  Gas mileage is in the 22 range around town.  An average adult is comfortable in any of the seats, too.  My only wish is for a DC outlet, or at least an AC outlet in the middle seat area, and the motor is a little noisy.","Fold flat rear seats, everything about the radio (CD changer, mp3/wma compatability, speed sensitive volume, aux input), dashboard display, fold down center console.","Quiet the motor, provide power outlet to middle seats, and fix flip up middle buckets so you don't smash your finger between them and the front seat.  OUCH!"
5,The Best,Susan ,11/06/2007,,,5,5,5,5,,5,5,5,5,"It has all the features you could want. I love the power of this 3.5L V6, I catch myself speeding a lot, and racing people from stoplights and actually winning in the mommy mobile. It gets decent gas mileage about 21 mpg around town. The JBL sound system is very nice and so is the DVD system. The seats are very comfy and the ride is smooth and quiet. you cannot go wrong with this van.","Power, features, value, reliability, and comfort.",Drop the prices a little bit.
4.875,2008 Sienna XLE ,Joanne ,11/03/2007,,,5,5,5,5,,5,5,4,5,"I love my Toyota Sienna XLE model. I am now on my 4th one. I just purchased the 2008 model with sonar, moonroof, heated seats, Bluetooth.  It is awesome. When I was ready to purchase a new car I drove several, determined that my next car would not be a mini-van. However, already being a Sienna owner ('04 model) nothing else I drove compared with the roomy interior, comfortable seats, high end dash and control panel, and options. I have plenty of room to carry kids as well as adults. The third row of seats can easily handle 3 adults.  Many of the crossovers have 3rd row seats that are too difficult to get into or not comfortable for adults. Also, I drove the buick enclave and loved it. ","Bluetooth, heated seats, moonroof.",None.
4.625,AWD?,KJS ,11/02/2007,,,5,5,5,5,,4,5,4,4,"Sienna, along with Odyssey, is the top pick in this segment.  As such, there is very little to complain about.  The only thing dislike is the run flats that are standard on AWD models.  The rigid side walls transmit every little bumps on the road.  If you want a cushy ride then do NOT get AWD models.   Every things else is just great. Functionality is well thought out and suited for family life.  Many cup holders , bag hooks, and other minor details add up to a very usable car. ","Strong V6 engine (it's faster than my expectation of a minivan), roomy interior (I'm a big guy and I can lay down comfortably in the back, when I go camp), and build quality.",Plz use regular tires and figure out where to put a spare on AWD models!  Slightly better stereo would be nicer (base radio is just barely OK).  Automatic lights on LE models would be a good addition.
5,The Best!,John ,11/02/2007,,,5,5,5,5,,5,5,5,5,"I have had my 08 XLE for almost a month, it has been awesome. The engine is very strong and i have no problems passing cars on the freeway. I average about 21 mpg around town and on the open road i have gotten up to 28 mpg cruising at 70 mph. The seats are very comfortable and the ride is smooth like a Lexus and quiet too. The JBL sound system is awesome and the navigation system is very easy to use and has bluetooth and satellite radio. The build quality is top notch and resale value is the best.","3.5L V6, gas mileage, comfort, DVD/navigation system, JBL sound system, and the quality of a Toyota.","The only complaint is make it to wear the navigation system is operable while moving, but it's a small issue."
5,The best,JJ ,10/30/2007,,,5,5,5,5,,5,5,5,5,"I have had my 08 LE for 2 weeks and it has been great. It has a lot of power, I think it can hit 0-60 in 7 seconds. The fuel economy is great, I average 20 mpg city and up to 28 mpg highway. The seats are very comfy, the dvd screen is clear and the JBL sound system rocks! I recommend it to anyone.","The 3.5L v6, comfort, sound system, fuel economy, bluetooth technology.","Make alloy standard on all models, not an option."
5,New and great experience,svofan1 ,10/27/2007,,,5,5,5,5,,5,5,5,5,"2nd Toyota I own, first one is a Corolla LE 1990,102k miles. Toyota is an almost perfect builder. Never experienced such comfort and workmanship in a van (had a 200 Windstar Limited). All the controls make sense. I have the van for a short time but very pleased. So far this van exceeds my expectations in fit finish and quality overall.",The electronic dash is the best I have seen besides the Lexus.,"The seating portion of the driver seat should be longer, it feels short since it never touches the back of your knees."
